time_sec,node_id,temperature,alert
1080.995,5,59,0
1081.179,3,69,1
1082.516,2,-11,0
1082.628,4,83,1
1082.662,1,5,0
1082.995,5,67,1
1083.179,3,54,0
1084.516,2,-21,0
1084.629,4,-12,0
1084.662,1,7,0
1084.995,5,25,0
1085.179,3,-4,0
1086.516,2,-5,0
1086.628,4,1,0
1086.662,1,-28,0
1086.995,5,4,0
1087.179,3,-2,0
1088.516,2,6,0
1088.628,4,63,1
1088.662,1,0,0
1088.995,5,69,1
1089.179,3,57,0
1090.516,2,-13,0
1090.628,4,41,0
1090.662,1,96,1
1090.995,5,17,0
1091.179,3,69,1
1092.516,2,71,1
1092.628,4,28,0
1092.662,1,40,0
1092.995,5,55,0
1093.179,3,-3,0
1094.516,2,-13,0
1094.628,4,7,0
1094.662,1,-35,0
1094.995,5,70,1
1095.179,3,50,0
1096.516,2,56,0
1096.628,4,-9,0
1096.662,1,48,0
1096.995,5,-21,0
1097.18,3,-17,0
1098.516,2,94,1
1098.628,4,-7,0
1098.662,1,1,0
1098.995,5,5,0
1099.179,3,66,1
1100.516,2,99,1
1100.628,4,55,0
1100.662,1,64,1
1100.995,5,70,1
1101.18,3,-16,0
1102.516,2,75,1
1102.628,4,67,1
1102.662,1,26,0
1102.995,5,91,1
1103.179,3,18,0
1104.516,2,25,0
1104.628,4,7,0
1104.662,1,42,0
1104.995,5,71,1
1105.179,3,89,1
1106.516,2,16,0
1106.628,4,38,0
1106.662,1,-7,0
1106.995,5,57,0
1107.18,3,100,1
1108.516,2,-4,0
1108.629,4,100,1
1108.662,1,9,0
1108.995,5,67,1
1109.18,3,-17,0
1110.516,2,25,0
1110.628,4,44,0
1110.662,1,-9,0
1110.995,5,78,1
1111.18,3,-26,0
1112.516,2,-12,0
1112.628,4,-1,0
1112.662,1,-32,0
1112.995,5,-1,0
1113.179,3,44,0
1114.516,2,-6,0
1114.628,4,85,1
1114.662,1,62,1
1114.995,5,-3,0
1115.179,3,72,1
1116.516,2,100,1
1116.628,4,63,1
1116.662,1,63,1
1116.995,5,100,1
1117.179,3,9,0
1118.516,2,-18,0
1118.629,4,-10,0
1118.662,1,61,1
1118.995,5,-24,0
1119.179,3,49,0
1120.516,2,-17,0
1120.628,4,95,1
1120.662,1,22,0
1120.995,5,-5,0
1121.179,3,49,0
1122.516,2,75,1
1122.628,4,55,0
1122.662,1,12,0
1122.995,5,17,0
1123.179,3,-8,0
1124.516,2,6,0
1124.628,4,36,0
1124.662,1,34,0
1124.995,5,73,1
1125.179,3,23,0
1126.516,2,89,1
1126.628,4,85,1
1126.662,1,71,1
1126.995,5,63,1
1127.179,3,67,1
1128.516,2,-8,0
1128.628,4,17,0
1128.662,1,85,1
1128.995,5,70,1
1129.179,3,45,0
1130.516,2,42,0
1130.628,4,7,0
1130.662,1,31,0
1130.995,5,-43,0
1131.179,3,77,1
1132.516,2,-15,0
1132.628,4,12,0
1132.662,1,4,0
1132.995,5,-7,0
1133.179,3,11,0
1134.516,2,73,1
1134.628,4,15,0
1134.662,1,-9,0
1134.995,5,97,1
1135.18,3,-31,0
1136.516,2,-11,0
1136.628,4,55,0
1136.662,1,82,1
1136.995,5,88,1
1137.179,3,2,0
1138.516,2,-18,0
1138.628,4,60,0
1138.662,1,24,0
1138.995,5,18,0
1139.179,3,21,0
1140.516,2,81,1
1140.628,4,10,0
1140.662,1,29,0
1140.995,5,78,1
1141.179,3,23,0
1142.516,2,17,0
1142.628,4,81,1
1142.662,1,-27,0
1142.995,5,40,0
1143.18,3,-24,0
1144.516,2,-8,0
1144.628,4,41,0
1144.662,1,-2,0
1144.995,5,55,0
1145.18,3,-14,0
1146.516,2,-10,0
1146.628,4,66,1
1146.662,1,25,0
1146.995,5,76,1
1147.18,3,100,1
1148.516,2,72,1
1148.628,4,44,0
1148.662,1,33,0
1148.995,5,42,0
1149.179,3,5,0
1150.516,2,81,1
1150.629,4,-42,0
1150.662,1,7,0
1150.995,5,97,1
1151.179,3,70,1
1152.516,2,-1,0
1152.628,4,78,1
1152.662,1,35,0
1152.995,5,-23,0
1153.179,3,69,1
1154.516,2,24,0
1154.628,4,48,0
1154.662,1,-8,0
1154.995,5,40,0
1155.18,3,100,1
1156.516,2,86,1
1156.628,4,-6,0
1156.662,1,59,0
1156.995,5,21,0
1157.179,3,48,0
1158.516,2,16,0
1158.628,4,-4,0
1158.662,1,-11,0
1158.995,5,59,0
1159.179,3,99,1
1160.516,2,8,0
1160.628,4,50,0
1160.662,1,-13,0
1160.995,5,-30,0
1161.179,3,74,1
1162.516,2,21,0
1162.628,4,40,0
1162.662,1,-41,0
1162.995,5,62,1
1163.179,3,-2,0
1164.516,2,81,1
1164.629,4,-44,0
1164.662,1,20,0
1164.995,5,100,1
1165.179,3,61,1
1166.516,2,-23,0
1166.628,4,63,1
1166.662,1,-1,0
1166.995,5,21,0
1167.179,3,20,0
1168.516,2,-3,0
1168.628,4,74,1
1168.662,1,72,1
1168.995,5,100,1
1169.179,3,23,0
1170.516,2,40,0
1170.628,4,20,0
1170.662,1,-3,0
1170.995,5,22,0
1171.18,3,-43,0
1172.516,2,75,1
1172.628,4,73,1
1172.662,1,3,0
1172.995,5,64,1
1173.179,3,1,0
1174.516,2,61,1
1174.628,4,52,0
1174.662,1,-22,0
1174.995,5,-11,0
1175.179,3,99,1
1176.516,2,40,0
1176.629,4,-16,0
1176.662,1,-17,0
1176.995,5,66,1
1177.179,3,-8,0
1178.516,2,-7,0
1178.628,4,46,0
1178.662,1,-13,0
1178.995,5,77,1
1179.18,3,-41,0
1180.516,2,82,1
1180.628,4,-9,0
1180.662,1,14,0
1180.995,5,-22,0
1181.179,3,49,0
1182.516,2,21,0
1182.628,4,30,0
1182.662,1,57,0
1182.995,5,55,0
1183.179,3,66,1
1184.516,2,-6,0
1184.628,4,43,0
1184.662,1,2,0
1184.995,5,80,1
1185.18,3,-14,0
1186.516,2,45,0
1186.628,4,20,0
1186.662,1,80,1
1186.995,5,5,0
1187.18,3,-10,0
1188.516,2,84,1
1188.628,4,85,1
1188.662,1,-42,0
1188.995,5,-20,0
1189.18,3,-41,0
1190.516,2,51,0
1190.628,4,92,1
1190.662,1,20,0
1190.995,5,-3,0
1191.18,3,-44,0
1192.516,2,23,0
1192.628,4,54,0
1192.662,1,10,0
1192.995,5,67,1
1193.179,3,81,1
1194.516,2,-33,0
1194.629,4,-33,0
1194.662,1,60,0
1194.995,5,-21,0
1195.179,3,40,0
1196.516,2,95,1
1196.628,4,-8,0
1196.662,1,31,0
1196.995,5,76,1
1197.179,3,74,1
1198.516,2,-2,0
1198.628,4,90,1
1198.662,1,35,0
1198.995,5,53,0
1199.18,3,-19,0
1200.516,2,40,0
1200.628,4,75,1
1200.662,1,77,1
1200.995,5,-43,0
1201.179,3,7,0
1202.516,2,44,0
1202.628,4,-1,0
1202.662,1,99,1
1202.995,5,9,0
1203.179,3,34,0
1204.516,2,48,0
1204.629,4,-19,0
1204.662,1,49,0
1204.995,5,41,0
1205.18,3,-38,0
1206.516,2,-14,0
1206.628,4,67,1
1206.662,1,71,1
1206.995,5,22,0
1207.179,3,6,0
1208.516,2,67,1
1208.628,4,44,0
1208.662,1,64,1
1208.995,5,-18,0
1209.179,3,5,0
1210.516,2,68,1
1210.628,4,90,1
1210.662,1,57,0
1210.995,5,81,1
1211.179,3,59,0
1212.516,2,71,1
1212.629,4,-10,0
1212.662,1,51,0
1212.995,5,55,0
1213.18,3,-30,0
1214.516,2,98,1
1214.628,4,16,0
1214.662,1,74,1
1214.995,5,40,0
1215.18,3,-28,0
1216.516,2,-12,0
1216.629,4,-21,0
1216.662,1,25,0
1216.995,5,-13,0
1217.179,3,-4,0
1218.516,2,-8,0
1218.628,4,47,0
1218.662,1,70,1
1218.995,5,79,1
1219.18,3,-21,0
1220.516,2,-4,0
1220.629,4,100,1
1220.662,1,34,0
1220.995,5,80,1
1221.18,3,-26,0
1222.516,2,77,1
1222.628,4,21,0
1222.662,1,-31,0
1222.995,5,64,1
1223.179,3,-6,0
1224.516,2,100,1
1224.628,4,24,0
1224.662,1,3,0
1224.995,5,-27,0
1225.179,3,51,0
1226.516,2,90,1
1226.628,4,-2,0
1226.662,1,-2,0
1226.995,5,90,1
1227.179,3,52,0
1228.516,2,-42,0
1228.628,4,35,0
1228.662,1,53,0
1228.995,5,-20,0
1229.18,3,-16,0
1230.516,2,46,0
1230.628,4,35,0
1230.662,1,33,0
1230.995,5,48,0
1231.179,3,63,1
1232.516,2,86,1
1232.628,4,47,0
1232.662,1,73,1
1232.995,5,-5,0
1233.179,3,99,1
1234.516,2,19,0
1234.629,4,100,1
1234.662,1,38,0
1234.995,5,-21,0
1235.179,3,41,0
1236.516,2,65,1
1236.628,4,42,0
1236.662,1,74,1
1236.995,5,37,0
1237.179,3,76,1
1238.516,2,68,1
1238.628,4,56,0
1238.662,1,1,0
1238.995,5,-23,0
1239.18,3,-11,0
1240.516,2,68,1
1240.628,4,30,0
1240.662,1,14,0
1240.995,5,84,1
1241.179,3,57,0
1242.516,2,49,0
1242.628,4,48,0
1242.662,1,9,0
1242.995,5,7,0
1243.179,3,8,0
1244.516,2,59,0
1244.628,4,41,0
1244.662,1,-23,0
1244.995,5,42,0
1245.179,3,60,0
1246.516,2,36,0
1246.628,4,82,1
1246.662,1,74,1
1246.995,5,24,0
1247.179,3,59,0
1248.516,2,42,0
1248.629,4,-13,0
1248.662,1,39,0
1248.995,5,-10,0
1249.18,3,-16,0
1250.516,2,56,0
1250.629,4,100,1
1250.662,1,63,1
1250.995,5,-15,0
1251.179,3,69,1
1252.516,2,93,1
1252.629,4,-20,0
1252.662,1,-21,0
1252.995,5,29,0
1253.179,3,57,0
1254.516,2,-16,0
1254.628,4,10,0
1254.662,1,26,0
1254.995,5,-12,0
1255.179,3,7,0
1256.516,2,50,0
1256.628,4,62,1
1256.662,1,52,0
1256.995,5,40,0
1257.18,3,-17,0
1258.516,2,-11,0
1258.628,4,8,0
1258.662,1,65,1
1258.995,5,58,0
1259.179,3,84,1
1260.516,2,71,1
1260.628,4,69,1
1260.662,1,50,0
1260.995,5,90,1
1261.179,3,7,0
1262.516,2,40,0
1262.628,4,-5,0
1262.662,1,75,1
1262.995,5,5,0
1263.179,3,30,0
1264.516,2,46,0
1264.628,4,91,1
1264.662,1,44,0
1264.995,5,-12,0
1265.179,3,28,0
1266.516,2,82,1
1266.628,4,60,0
1266.662,1,65,1
1266.995,5,37,0
1267.179,3,-2,0
1268.516,2,36,0
1268.628,4,-7,0
1268.662,1,45,0
1268.995,5,40,0
1269.179,3,2,0
1270.516,2,-9,0
1270.628,4,24,0
1270.662,1,60,0
1270.995,5,61,1
1271.179,3,48,0
1272.516,2,48,0
1272.628,4,3,0
1272.662,1,20,0
1272.995,5,31,0
1273.179,3,56,0
1274.516,2,-24,0
1274.628,4,45,0
1274.662,1,4,0
1274.995,5,82,1
1275.18,3,-12,0
1276.516,2,26,0
1276.628,4,-7,0
1276.662,1,24,0
1276.995,5,-1,0
1277.179,3,32,0
1278.516,2,-19,0
1278.628,4,46,0
1278.662,1,16,0
1278.995,5,56,0
1279.179,3,56,0
1280.516,2,54,0
1280.628,4,2,0
1280.662,1,-13,0
1280.995,5,29,0
1281.179,3,20,0
1282.516,2,21,0
1282.628,4,26,0
1282.662,1,59,0
1282.995,5,-16,0
1283.179,3,44,0
1284.516,2,100,1
1284.628,4,76,1
1284.662,1,-20,0
1284.995,5,-11,0
1285.179,3,17,0
1286.516,2,8,0
1286.629,4,100,1
1286.662,1,66,1
1286.995,5,-20,0
1287.179,3,96,1
1288.516,2,62,1
1288.628,4,10,0
1288.662,1,-5,0
1288.995,5,57,0
1289.179,3,44,0
1290.516,2,90,1
1290.628,4,98,1
1290.662,1,74,1
1290.995,5,94,1
1291.179,3,21,0
1292.516,2,98,1
1292.629,4,-16,0
1292.662,1,82,1
1292.995,5,45,0
1293.179,3,13,0
1294.516,2,5,0
1294.628,4,84,1
1294.662,1,79,1
1294.995,5,-10,0
1295.179,3,12,0
1296.516,2,5,0
1296.629,4,-24,0
1296.662,1,50,0
1296.995,5,97,1
1297.179,3,21,0
1298.516,2,-10,0
1298.628,4,16,0
1298.662,1,50,0
1298.995,5,37,0
1299.179,3,56,0
1300.516,2,91,1
1300.628,4,72,1
1300.662,1,76,1
1300.995,5,22,0
1301.18,3,-24,0
1302.516,2,31,0
1302.628,4,-9,0
1302.662,1,81,1
1302.995,5,22,0
1303.179,3,21,0
1304.516,2,72,1
1304.628,4,88,1
1304.662,1,100,1
1304.995,5,13,0
1305.179,3,-3,0
1306.516,2,-25,0
1306.628,4,1,0
1306.662,1,-18,0
1306.995,5,34,0
1307.179,3,8,0
1308.516,2,97,1
1308.628,4,62,1
1308.662,1,82,1
1308.995,5,77,1
1309.179,3,47,0
1310.516,2,63,1
1310.629,4,-16,0
1310.662,1,62,1
1310.995,5,50,0
1311.18,3,-17,0
1312.516,2,-20,0
1312.629,4,-12,0
1312.662,1,11,0
1312.995,5,2,0
1313.179,3,-6,0
1314.516,2,18,0
1314.628,4,95,1
1314.662,1,38,0
1314.995,5,71,1
1315.179,3,34,0
1316.516,2,33,0
1316.628,4,17,0
1316.662,1,-44,0
1316.995,5,9,0
1317.179,3,25,0
1318.516,2,100,1
1318.628,4,45,0
1318.662,1,28,0
1318.995,5,40,0
1319.179,3,14,0
1320.516,2,8,0
1320.628,4,46,0
1320.662,1,-11,0
1320.995,5,-16,0
1321.179,3,72,1
1322.516,2,-13,0
1322.628,4,41,0
1322.662,1,21,0
1322.995,5,48,0
1323.179,3,14,0
1324.516,2,-22,0
1324.628,4,16,0
1324.662,1,4,0
1324.995,5,35,0
1325.18,3,-23,0
1326.516,2,58,0
1326.628,4,42,0
1326.662,1,46,0
1326.995,5,99,1
1327.179,3,50,0
1328.516,2,44,0
1328.628,4,18,0
1328.662,1,31,0
1328.995,5,15,0
1329.179,3,21,0
1330.516,2,51,0
1330.629,4,-33,0
1330.662,1,-18,0
1330.995,5,20,0
1331.179,3,84,1
1332.516,2,-5,0
1332.628,4,57,0
1332.662,1,82,1
1332.995,5,15,0
1333.179,3,18,0
1334.516,2,37,0
1334.629,4,100,1
1334.662,1,65,1
1334.995,5,71,1
1335.179,3,5,0
1336.516,2,-15,0
1336.628,4,79,1
1336.662,1,33,0
1336.995,5,31,0
1337.179,3,42,0
1338.516,2,46,0
1338.628,4,57,0
1338.662,1,28,0
1338.995,5,34,0
1339.18,3,100,1
1340.516,2,-3,0
1340.629,4,-28,0
1340.662,1,-31,0
1340.995,5,85,1
1341.179,3,25,0
1342.516,2,71,1
1342.628,4,47,0
1342.662,1,10,0
1342.995,5,92,1
1343.18,3,-14,0
1344.516,2,51,0
1344.628,4,86,1
1344.662,1,-35,0
1344.995,5,6,0
1345.18,3,100,1
1346.516,2,42,0
1346.628,4,78,1
1346.662,1,-41,0
1346.995,5,15,0
1347.179,3,60,0
1348.516,2,42,0
1348.628,4,10,0
1348.662,1,48,0
1348.995,5,40,0
1349.179,3,36,0
1350.516,2,-4,0
1350.628,4,51,0
1350.662,1,74,1
1350.995,5,38,0
1351.18,3,-17,0
1352.516,2,-2,0
1352.628,4,-8,0
1352.662,1,84,1
1352.995,5,-13,0
1353.179,3,78,1
1354.516,2,21,0
1354.629,4,-37,0
1354.662,1,20,0
1354.995,5,29,0
1355.18,3,-18,0
1356.516,2,3,0
1356.628,4,55,0
1356.662,1,-23,0
1356.995,5,81,1
1357.179,3,74,1
1358.516,2,100,1
1358.628,4,64,1
1358.662,1,56,0
1358.995,5,45,0
1359.179,3,83,1
1360.516,2,-19,0
1360.628,4,87,1
1360.662,1,23,0
1360.995,5,-36,0
1361.179,3,44,0
1362.516,2,2,0
1362.628,4,87,1
1362.662,1,100,1
1362.995,5,6,0
1363.179,3,67,1
1364.516,2,8,0
1364.628,4,13,0
1364.662,1,74,1
1364.995,5,3,0
1365.179,3,-2,0
1366.516,2,10,0
1366.628,4,3,0
1366.662,1,11,0
1366.995,5,22,0
1367.18,3,-36,0
1368.516,2,-18,0
1368.628,4,-4,0
1368.662,1,40,0
1368.995,5,84,1
1369.18,3,-11,0
1370.516,2,-2,0
1370.628,4,51,0
1370.662,1,77,1
1370.995,5,37,0
1371.179,3,45,0
1372.516,2,-19,0
1372.628,4,-6,0
1372.662,1,37,0
1372.995,5,68,1
1373.179,3,10,0
1374.516,2,5,0
1374.628,4,93,1
1374.662,1,42,0
1374.995,5,52,0
1375.18,3,-16,0
1376.516,2,20,0
1376.628,4,25,0
1376.662,1,-5,0
1376.995,5,-15,0
1377.179,3,0,0
1378.516,2,57,0
1378.628,4,19,0
1378.662,1,33,0
1378.995,5,43,0
1379.179,3,36,0
1380.516,2,50,0
1380.629,4,-15,0
1380.662,1,34,0
1380.995,5,46,0
1381.179,3,50,0
1382.516,2,90,1
1382.628,4,56,0
1382.662,1,42,0
1382.995,5,100,1
1383.179,3,73,1
1384.516,2,7,0
1384.628,4,91,1
1384.662,1,3,0
1384.995,5,-15,0
1385.179,3,47,0
1386.516,2,42,0
1386.628,4,70,1
1386.662,1,38,0
1386.995,5,74,1
1387.179,3,46,0
1388.516,2,72,1
1388.628,4,65,1
1388.662,1,-30,0
1388.995,5,37,0
1389.18,3,-17,0
1390.516,2,72,1
1390.628,4,85,1
1390.662,1,33,0
1390.995,5,-22,0
1391.179,3,46,0
1392.516,2,83,1
1392.628,4,62,1
1392.662,1,91,1
1392.995,5,74,1
1393.179,3,30,0
1394.516,2,81,1
1394.628,4,40,0
1394.662,1,61,1
1394.995,5,-5,0
1395.179,3,81,1
1396.516,2,76,1
1396.628,4,16,0
1396.662,1,25,0
1396.995,5,67,1
1397.18,3,-19,0
1398.516,2,95,1
1398.628,4,28,0
1398.662,1,86,1
1398.995,5,37,0
1399.179,3,84,1
1400.516,2,84,1
1400.628,4,66,1
1400.662,1,58,0
1400.995,5,27,0
1401.179,3,65,1
1402.516,2,47,0
1402.628,4,24,0
1402.662,1,-17,0
1402.995,5,-22,0
1403.179,3,86,1
1404.516,2,65,1
1404.628,4,68,1
1404.662,1,76,1
1404.995,5,21,0
1405.179,3,79,1
1406.516,2,-9,0
1406.628,4,8,0
1406.662,1,-20,0
1406.995,5,19,0
1407.18,3,-23,0
1408.516,2,24,0
1408.628,4,36,0
1408.662,1,20,0
1408.995,5,20,0
1409.179,3,12,0
1410.516,2,99,1
1410.628,4,85,1
1410.662,1,21,0
1410.995,5,-7,0
1411.179,3,92,1
1412.516,2,57,0
1412.628,4,77,1
1412.662,1,27,0
1412.995,5,87,1
1413.179,3,67,1
1414.516,2,-20,0
1414.628,4,40,0
1414.662,1,78,1
1414.995,5,7,0
1415.179,3,12,0
1416.516,2,51,0
1416.628,4,51,0
1416.662,1,-42,0
1416.995,5,-22,0
1417.18,3,-42,0
1418.516,2,94,1
1418.628,4,10,0
1418.662,1,-22,0
1418.995,5,21,0
1419.18,3,-41,0
1420.516,2,30,0
1420.628,4,57,0
1420.662,1,79,1
1420.995,5,73,1
1421.179,3,66,1
1422.516,2,49,0
1422.628,4,20,0
1422.662,1,94,1
1422.995,5,-25,0
1423.179,3,4,0
1424.516,2,-7,0
1424.628,4,28,0
1424.662,1,8,0
1424.995,5,13,0
1425.18,3,-22,0
1426.516,2,66,1
1426.628,4,8,0
1426.662,1,22,0
1426.995,5,52,0
1427.179,3,29,0
1428.516,2,-23,0
1428.628,4,51,0
1428.662,1,68,1
1428.995,5,-20,0
1429.179,3,97,1
1430.516,2,66,1
1430.628,4,11,0
1430.662,1,18,0
1430.995,5,14,0
1431.179,3,89,1
1432.516,2,59,0
1432.629,4,-19,0
1432.662,1,-10,0
1432.995,5,-15,0
1433.179,3,83,1
1434.516,2,-3,0
1434.628,4,77,1
1434.662,1,100,1
1434.995,5,32,0
1435.179,3,17,0
1436.516,2,-18,0
1436.628,4,68,1
1436.662,1,-16,0
1436.995,5,30,0
1437.179,3,70,1
1438.516,2,4,0
1438.629,4,-17,0
1438.662,1,2,0
1438.995,5,25,0
1439.18,3,-19,0
1440.516,2,31,0
1440.628,4,38,0
1440.662,1,-5,0
1440.995,5,70,1
1441.18,3,-18,0
1442.516,2,47,0
1442.628,4,85,1
1442.662,1,0,0
1442.995,5,11,0
1443.18,3,-27,0
1444.516,2,-18,0
1444.628,4,95,1
1444.662,1,84,1
1444.995,5,18,0
1445.179,3,6,0
1446.516,2,-13,0
1446.628,4,63,1
1446.662,1,52,0
1446.995,5,-2,0
1447.179,3,27,0
1448.516,2,-27,0
1448.628,4,2,0
1448.662,1,-7,0
1448.995,5,-18,0
1449.18,3,100,1
1450.516,2,-13,0
1450.628,4,95,1
1450.662,1,-14,0
1450.995,5,56,0
1451.179,3,29,0
1452.516,2,52,0
1452.628,4,20,0
1452.662,1,-3,0
1452.995,5,-6,0
1453.179,3,46,0
1454.516,2,17,0
1454.628,4,39,0
1454.662,1,77,1
1454.995,5,-21,0
1455.179,3,18,0
1456.516,2,93,1
1456.628,4,1,0
1456.662,1,66,1
1456.995,5,28,0
1457.179,3,35,0
1458.516,2,-43,0
1458.628,4,20,0
1458.662,1,31,0
1458.995,5,11,0
1459.179,3,29,0
1460.516,2,88,1
1460.629,4,-33,0
1460.662,1,25,0
1460.995,5,30,0
1461.179,3,70,1
1462.516,2,84,1
1462.629,4,-11,0
1462.662,1,-2,0
1462.995,5,39,0
1463.179,3,69,1
1464.516,2,-12,0
1464.628,4,29,0
1464.662,1,-22,0
1464.995,5,39,0
1465.179,3,39,0
1466.516,2,-1,0
1466.629,4,-37,0
1466.662,1,60,0
1466.995,5,-17,0
1467.179,3,64,1
1468.516,2,28,0
1468.629,4,-26,0
1468.662,1,-12,0
1468.995,5,14,0
1469.179,3,84,1
1470.516,2,44,0
1470.628,4,62,1
1470.662,1,72,1
1470.995,5,-2,0
1471.18,3,-20,0
1472.516,2,78,1
1472.629,4,-38,0
1472.662,1,91,1
1472.995,5,70,1
1473.179,3,40,0
1474.516,2,47,0
1474.628,4,84,1
1474.662,1,-2,0
1474.995,5,52,0
1475.179,3,35,0
1476.516,2,-33,0
1476.628,4,39,0
1476.662,1,22,0
1476.995,5,65,1
1477.179,3,-7,0
1478.516,2,25,0
1478.628,4,45,0
1478.662,1,13,0
1478.995,5,12,0
1479.179,3,33,0
1480.516,2,80,1
1480.628,4,41,0
1480.662,1,-6,0
1480.995,5,-19,0
1481.179,3,0,0
1482.516,2,98,1
1482.628,4,13,0
1482.662,1,17,0
1482.995,5,49,0
1483.179,3,98,1
1484.516,2,93,1
1484.628,4,55,0
1484.662,1,11,0
1484.995,5,16,0
1485.179,3,54,0
1486.516,2,-28,0
1486.628,4,57,0
1486.662,1,43,0
1486.995,5,67,1
1487.18,3,-18,0
1488.516,2,-19,0
1488.629,4,-39,0
1488.662,1,-31,0
1488.995,5,54,0
1489.179,3,54,0
1490.516,2,25,0
1490.628,4,71,1
1490.662,1,63,1
1490.995,5,-7,0
1491.18,3,-17,0
1492.516,2,-33,0
1492.628,4,20,0
1492.662,1,-27,0
1492.995,5,79,1
1493.18,3,-39,0
1494.516,2,53,0
1494.628,4,96,1
1494.662,1,21,0
1494.995,5,2,0
1495.18,3,-21,0
1496.516,2,42,0
1496.628,4,43,0
1496.662,1,-19,0
1496.995,5,-17,0
1497.179,3,2,0
1498.516,2,73,1
1498.628,4,14,0
1498.662,1,60,0
1498.995,5,-18,0
1499.179,3,86,1
1500.516,2,69,1
1500.628,4,-8,0
1500.662,1,32,0
1500.995,5,49,0
1501.179,3,61,1
1502.516,2,39,0
1502.628,4,19,0
1502.662,1,19,0
1502.995,5,19,0
1503.179,3,19,0
1504.516,2,79,1
1504.628,4,63,1
1504.662,1,36,0
1504.995,5,-40,0
1505.179,3,61,1
1506.516,2,13,0
1506.629,4,-19,0
1506.662,1,64,1
1506.995,5,76,1
1507.18,3,-13,0
1508.516,2,-9,0
1508.629,4,-10,0
1508.662,1,20,0
1508.995,5,67,1
1509.179,3,23,0
1510.516,2,-15,0
1510.629,4,-19,0
1510.662,1,58,0
1510.995,5,9,0
1511.18,3,-27,0
1512.516,2,20,0
1512.629,4,-30,0
1512.662,1,100,1
1512.995,5,40,0
1513.179,3,5,0
1514.516,2,-11,0
1514.628,4,51,0
1514.662,1,31,0
1514.995,5,9,0
1515.179,3,73,1
1516.516,2,48,0
1516.628,4,-4,0
1516.662,1,56,0
1516.995,5,-12,0
1517.179,3,20,0
1518.516,2,19,0
1518.628,4,29,0
1518.662,1,52,0
1518.995,5,77,1
1519.179,3,42,0
1520.516,2,14,0
1520.628,4,98,1
1520.662,1,33,0
1520.995,5,-6,0
1521.179,3,36,0
1522.516,2,60,0
1522.629,4,100,1
1522.662,1,17,0
1522.995,5,79,1
1523.179,3,38,0
1524.516,2,96,1
1524.628,4,19,0
1524.662,1,1,0
1524.995,5,74,1
1525.179,3,70,1
1526.516,2,49,0
1526.629,4,-29,0
1526.662,1,7,0
1526.995,5,98,1
1527.179,3,95,1
1528.516,2,14,0
1528.628,4,28,0
1528.662,1,80,1
1528.995,5,43,0
1529.179,3,74,1
1530.516,2,53,0
1530.628,4,84,1
1530.662,1,7,0
1530.995,5,-36,0
1531.179,3,38,0
1532.516,2,84,1
1532.628,4,-3,0
1532.662,1,67,1
1532.995,5,59,0
1533.179,3,0,0
1534.516,2,37,0
1534.628,4,31,0
1534.662,1,70,1
1534.995,5,-2,0
1535.179,3,24,0
1536.516,2,18,0
1536.628,4,5,0
1536.662,1,-8,0
1536.995,5,96,1
1537.18,3,-21,0
1538.516,2,96,1
1538.628,4,-2,0
1538.662,1,7,0
1538.995,5,22,0
1539.179,3,35,0
1540.516,2,55,0
1540.628,4,78,1
1540.662,1,13,0
1540.995,5,39,0
1541.179,3,36,0
1542.516,2,82,1
1542.629,4,-19,0
1542.662,1,70,1
1542.995,5,74,1
1543.179,3,9,0
1544.516,2,40,0
1544.628,4,11,0
1544.662,1,6,0
1544.995,5,45,0
1545.18,3,-27,0
1546.516,2,98,1
1546.628,4,48,0
1546.662,1,28,0
1546.995,5,33,0
1547.179,3,63,1
1548.516,2,47,0
1548.629,4,-16,0
1548.662,1,-5,0
1548.995,5,56,0
1549.179,3,-7,0
1550.516,2,12,0
1550.629,4,-20,0
1550.662,1,28,0
1550.995,5,25,0
1551.179,3,-4,0
1552.516,2,-19,0
1552.628,4,-5,0
1552.662,1,11,0
1552.995,5,10,0
1553.179,3,41,0
1554.516,2,-24,0
1554.628,4,65,1
1554.662,1,-26,0
1554.995,5,-14,0
1555.179,3,43,0
1556.516,2,-27,0
1556.628,4,5,0
1556.662,1,60,0
1556.995,5,84,1
1557.179,3,52,0
1558.516,2,56,0
1558.628,4,31,0
1558.662,1,100,1
1558.995,5,-34,0
1559.179,3,-9,0
1560.516,2,66,1
1560.628,4,0,0
1560.662,1,89,1
1560.995,5,-23,0
1561.18,3,-22,0
1562.516,2,-1,0
1562.628,4,48,0
1562.662,1,78,1
1562.995,5,-31,0
1563.179,3,46,0
1564.516,2,-3,0
1564.628,4,-7,0
1564.662,1,52,0
1564.995,5,44,0
1565.179,3,48,0
1566.516,2,46,0
1566.628,4,22,0
1566.662,1,88,1
1566.995,5,0,0
1567.179,3,44,0
1568.516,2,17,0
1568.628,4,64,1
1568.662,1,89,1
1568.995,5,-8,0
1569.18,3,-10,0
1570.516,2,40,0
1570.628,4,-6,0
1570.662,1,-2,0
1570.995,5,16,0
1571.179,3,17,0
1572.516,2,77,1
1572.628,4,92,1
1572.662,1,82,1
1572.995,5,67,1
1573.179,3,52,0
1574.516,2,40,0
1574.628,4,81,1
1574.662,1,60,0
1574.995,5,-4,0
1575.179,3,20,0
1576.516,2,-22,0
1576.628,4,39,0
1576.662,1,33,0
1576.995,5,25,0
1577.179,3,49,0
